Versuchsteilnehmer 1: Nick
Versuchsteilnehmer 2: Salah
Versuch: 
Startzeit: 03.04.2025 11:47:34
Stoppzeit: 03.04.2025 12:02:47
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: 
Abgleich: 
Kommentar: 

Zeit (s)          	B(V)          	U_hall(V)          	U_I(V)          	 Uxx(V)
9,000000000000	0,103479336956	0,089293717559	4,929070541665	1,100393240879
9,100000000000	0,105856957764	0,094303420210	4,930784677445	1,100548228083
9,200000000000	0,108273414499	0,099524141108	4,932413028586	1,100694714838
9,300000000000	0,110790321616	0,104678413409	4,934130903041	1,100888379087
9,400000000000	0,113196361143	0,109929764526	4,935792275793	1,101049300384
9,500000000000	0,115630013439	0,115266279593	4,937335004544	1,101166587121
9,600000000000	0,118001502335	0,120583944553	4,938782701816	1,101232384494
9,700000000000	0,120322507802	0,126037389283	4,940418612725	1,101336985446
9,800000000000	0,122744876963	0,131491005071	4,941839071445	1,101449612184
9,900000000000	0,125100006476	0,137061468048	4,943436974002	1,101492556650
10,000000000000	0,127344865043	0,142693778841	4,944934247333	1,101507383770
10,100000000000	0,129661036354	0,148393379348	4,946327826355	1,101537524677
10,200000000000	0,131916114925	0,154139926948	4,947824515701	1,101589306042
10,300000000000	0,134034389539	0,159773181795	4,949128741127	1,101644259502
10,400000000000	0,136313073688	0,165648206372	4,950561319112	1,101614612724
10,500000000000	0,138827058397	0,171418925288	4,951927255012	1,101563090915
10,600000000000	0,141079671249	0,177204958037	4,953355809837	1,101550372685
10,700000000000	0,143417969705	0,183107563519	4,954683168614	1,101543429570
10,800000000000	0,145852692854	0,188892341819	4,955967470244	1,101533959355
10,900000000000	0,148252051651	0,194854861541	4,957242400461	1,101405832598
11,000000000000	0,150669709089	0,200737189558	4,958481151879	1,101363200572
11,100000000000	0,153041133309	0,206613969676	4,959786350737	1,101248444503
11,200000000000	0,155362203874	0,212579842151	4,961043725623	1,101219017375
11,300000000000	0,157690461206	0,218605176833	4,962274154267	1,101070049916
11,400000000000	0,160055419629	0,224658692799	4,963519919040	1,100924064429
11,500000000000	0,162410645728	0,230734917656	4,964742974569	1,100752125966
11,600000000000	0,164723152331	0,236874161930	4,965934230726	1,100686344166
11,700000000000	0,167060672265	0,242920496947	4,967165065618	1,100550531640
11,800000000000	0,169388733054	0,248960348700	4,968337525084	1,100336878357
11,900000000000	0,171821817926	0,255137141477	4,969515162138	1,100145475162
12,000000000000	0,174063500134	0,261281493217	4,970812833832	1,099947583724
12,100000000000	0,176340931841	0,267503735912	4,971876539182	1,099809467642
12,200000000000	0,178654280784	0,273742855954	4,973017696033	1,099633002203
12,300000000000	0,180992925973	0,279987054620	4,974245175511	1,099389594752
12,400000000000	0,183630390053	0,286124918537	4,975273580357	1,099162506217
12,500000000000	0,186011569202	0,292288735468	4,976399310589	1,098964614779
12,600000000000	0,188279911038	0,298560507630	4,977552246966	1,098813747050
12,700000000000	0,190667330567	0,304873244505	4,978755633439	1,098577843354
12,800000000000	0,193035074543	0,311085133622	4,979786233868	1,098364452223
12,900000000000	0,195487624244	0,317278147996	4,981015777873	1,098033551788
13,000000000000	0,197898000487	0,323523068304	4,982002008426	1,097864857448
13,100000000000	0,200302402437	0,329896725460	4,983032019348	1,097564278311
13,200000000000	0,202686934491	0,336226463728	4,984136383600	1,097329347950
13,300000000000	0,205057758810	0,342426523821	4,985152106713	1,096998676898
13,400000000000	0,207542749723	0,348775256224	4,986352453140	1,096758611877
13,500000000000	0,209917440794	0,355023421179	4,987286776852	1,096427711443
13,600000000000	0,212263866335	0,361306821823	4,988235554834	1,096122089464
13,700000000000	0,214575463498	0,367619008214	4,989235316310	1,095874408431
13,800000000000	0,216830646712	0,373784137255	4,990281154615	1,095564775019
13,900000000000	0,219117746773	0,379980396796	4,991238187606	1,095211165733
14,000000000000	0,221343208691	0,386235050512	4,992312011070	1,094902974154
14,100000000000	0,223814195417	0,392549897124	4,993297759880	1,094583540569
14,200000000000	0,226192011632	0,398841157419	4,994193340357	1,094278562614
14,300000000000	0,228584070295	0,404979547614	4,995215551890	1,093952446444
14,400000000000	0,230897123337	0,411211492952	4,996230980144	1,093602081282
14,500000000000	0,233142050005	0,417501832474	4,997168548090	1,093316598557
14,600000000000	0,235445370733	0,423775951528	4,998028255726	1,093027871711
14,700000000000	0,237803841409	0,430014385421	4,999033951458	1,092641821210
14,800000000000	0,240194753236	0,436320945847	4,999981251958	1,092385535583
14,900000000000	0,242442924073	0,442578844650	5,000970726802	1,092022193935
15,000000000000	0,244768953655	0,448804302406	5,001973178371	1,091652364044
15,100000000000	0,247189062551	0,455117351392	5,002716095557	1,091285778275
15,200000000000	0,249531312730	0,461391471100	5,003449280207	1,090945145482
15,300000000000	0,251912492291	0,467636393878	5,004399824913	1,090575315592
15,400000000000	0,254361798257	0,473962419659	5,005402276502	1,090198997459
15,500000000000	0,256655386773	0,480330619058	5,006232786561	1,089894050006
15,600000000000	0,259065763403	0,486666377412	5,006985436306	1,089488534778
15,700000000000	0,261469651821	0,492966450603	5,007786748753	1,089070043062
15,800000000000	0,263983840129	0,499279500370	5,008575084485	1,088752119124
15,900000000000	0,266433146174	0,505540644391	5,009441280540	1,088349848019
16,000000000000	0,268885696349	0,511889379659	5,010258813898	1,088038412325
16,100000000000	0,271214970207	0,518111594508	5,011011463661	1,087626408855
16,200000000000	0,273489094141	0,524395447677	5,011741404167	1,087301996674
16,300000000000	0,275808635686	0,530633883328	5,012468100495	1,086870528474
16,400000000000	0,278098980218	0,536787972064	5,013214261908	1,086510430955
16,500000000000	0,280502868758	0,543062093216	5,013927981523	1,086202239384
16,600000000000	0,282754283949	0,549358923296	5,014641701140	1,085803212404
16,700000000000	0,284989478583	0,555564918225	5,015264583719	1,085524217931
16,800000000000	0,287211696774	0,561722251514	5,015770675815	1,085141411560
16,900000000000	0,289508529604	0,567915270196	5,016546034863	1,084787802286
17,000000000000	0,291798874220	0,574088824286	5,017136475647	1,084453657743
17,100000000000	0,294176809934	0,580249402020	5,017743137334	1,084077339618
17,200000000000	0,296548257435	0,586351585759	5,018304380500	1,083684800884
17,300000000000	0,298812649180	0,592473234306	5,018823449326	1,083389585803
17,400000000000	0,301128946767	0,598650032949	5,019417134298	1,083058685383
17,500000000000	0,303383606197	0,604758705246	5,019942691489	1,082643437798
17,600000000000	0,305644753869	0,610893330587	5,020465004500	1,082241166701
17,700000000000	0,307974027956	0,617024711919	5,020925678089	1,081881069187
17,800000000000	0,310371428459	0,623110675720	5,021435014382	1,081530704038
17,900000000000	0,312723411376	0,629193395511	5,021639397737	1,081209535986
18,000000000000	0,315240844143	0,635379927163	5,022275257061	1,080888367934
18,100000000000	0,317579850633	0,641511308932	5,022648337788	1,080486096839
18,200000000000	0,319850730735	0,647603761401	5,022930581469	1,080184393518
18,300000000000	0,322163784338	0,653722166918	5,023388010885	1,079863225466
18,400000000000	0,324567673162	0,659902210778	5,023686475469	1,079483663225
18,500000000000	0,327016979604	0,666059545926	5,023949254070	1,079165739296
18,600000000000	0,329323545023	0,672126045892	5,024189323410	1,078883500707
18,700000000000	0,331639842800	0,678234719495	5,024513741438	1,078562332657
18,800000000000	0,333949029755	0,684359449953	5,024737786494	1,078251290200
18,900000000000	0,336285382737	0,690424026290	5,024820910706	1,077996763399
19,000000000000	0,338699036116	0,696479638018	5,025068496266	1,077621537362
19,100000000000	0,341018578066	0,702682391480	5,025159333315	1,077310101678
19,200000000000	0,343383537637	0,708797553870	5,025331274870	1,076992177752
19,300000000000	0,345870331751	0,714791897549	5,025557023941	1,076763581864
19,400000000000	0,348304666870	0,720873767311	5,025614289450	1,076458214593
19,500000000000	0,350695772124	0,726902976959	5,025668669621	1,076249273884
19,600000000000	0,353070464100	0,732917572123	5,025707599784	1,076025429488
19,700000000000	0,355435423748	0,738899726211	5,025782215931	1,075804829213
19,800000000000	0,357821126084	0,744886828507	5,025661886335	1,075567516797
19,900000000000	0,360237227533	0,750902739290	5,025662470345	1,075279409981
20,000000000000	0,362578964504	0,757018127398	5,025636227818	1,075074901835
20,100000000000	0,364904994835	0,763016502510	5,025574588392	1,074828348588
20,200000000000	0,367149922309	0,769047318916	5,025366960854	1,074562330611
20,300000000000	0,369421294248	0,774975208394	5,025334191355	1,074345236610
20,400000000000	0,371681565352	0,781005589937	5,025068239301	1,074190541419
20,500000000000	0,373845775434	0,786948365782	5,024919263973	1,073903773912
20,600000000000	0,376145852917	0,793005135573	5,024526718159	1,073761032559
20,700000000000	0,378465395104	0,798990534859	5,024426148571	1,073621535328
20,800000000000	0,380811742215	0,804939069265	5,024183981982	1,073434261032
20,900000000000	0,383164447469	0,811018507338	5,023905473697	1,073271908949
21,000000000000	0,385508368743	0,816979174558	5,023543731537	1,073108964105
21,100000000000	0,387763028688	0,822928888969	5,023167406628	1,072940269779
21,200000000000	0,390144209135	0,828946729989	5,022852721143	1,072833213765
21,300000000000	0,392388972920	0,834834118204	5,022578276603	1,072654361078
21,400000000000	0,394785445738	0,840723075538	5,022064963517	1,072635932624
21,500000000000	0,397109324237	0,846675841778	5,021623176835	1,072531510451
21,600000000000	0,399357496024	0,852619068488	5,021146282343	1,072385524977
21,700000000000	0,401579714903	0,858490924678	5,020614236788	1,072330374909
21,800000000000	0,403910496964	0,864332666369	5,019959993783	1,072297180008
21,900000000000	0,406191240696	0,870122506469	5,019559557021	1,072211948409
22,000000000000	0,408547287887	0,876011496883	5,018839276993	1,072179211948
22,100000000000	0,410912873746	0,881907333182	5,018329338202	1,072173404389
22,200000000000	0,413300703174	0,887778836580	5,017584172507	1,072181145313
22,300000000000	0,415717110293	0,893611665660	5,017000908240	1,072130058590
22,400000000000	0,418110955269	0,899441640059	5,016193318607	1,072195888401
22,500000000000	0,420439100355	0,905228236340	5,015496788367	1,072215257744
22,600000000000	0,422771560561	0,911011263838	5,014709347114	1,072208736407
22,700000000000	0,425112527055	0,916787756803	5,013905272262	1,072255760111
22,800000000000	0,427563046617	0,922612132033	5,013219308410	1,072290626227
22,900000000000	0,429963218329	0,928407456287	5,012460905482	1,072385396497
23,000000000000	0,432242437338	0,934218873091	5,011521848548	1,072421701849
23,100000000000	0,434543523887	0,940009201110	5,010755301922	1,072494604553
23,200000000000	0,436924351321	0,945780459036	5,009762454359	1,072541242816
23,300000000000	0,439137001929	0,951488079227	5,008900288951	1,072624869063
23,400000000000	0,441426830315	0,957260855111	5,007912629361	1,072757988687
23,500000000000	0,443668933003	0,963042391101	5,006940673177	1,072785436701
23,600000000000	0,445971804066	0,968750180961	5,005921152565	1,072944284782
23,700000000000	0,448269023330	0,974552563692	5,004883207718	1,073037593429
23,800000000000	0,450648696808	0,980308321906	5,003804632597	1,073126233319
23,900000000000	0,452977166548	0,986104620540	5,002709093268	1,073255848940
24,000000000000	0,455337918482	0,991833142819	5,001500937204	1,073460476156
24,100000000000	0,457650620274	0,997558615423	5,000354653842	1,073557777095
24,200000000000	0,459860248489	1,003227347323	4,999153986110	1,073799962019
24,300000000000	0,462068639288	1,008866416009	4,997876631284	1,073863533696
24,400000000000	0,464360479373	1,014611128483	4,996663997837	1,074052425348
24,500000000000	0,466630062613	1,020227393462	4,995409088510	1,074233822331
24,600000000000	0,468934361378	1,025772832294	4,993985140526	1,074428229542
24,700000000000	0,471273047655	1,031412271250	4,992613719779	1,074636945409
24,800000000000	0,473757286675	1,036929702276	4,991257193911	1,074938353805
24,900000000000	0,476170988011	1,042516994754	4,989719526096	1,075166989923
25,000000000000	0,478521877000	1,048074405985	4,988176861757	1,075370903362
25,100000000000	0,480799474098	1,053653003546	4,986905762417	1,075671274184
25,200000000000	0,483201661612	1,059279273797	4,985249432099	1,075970279419
25,300000000000	0,485514749024	1,064747224269	4,983680887691	1,076222894915
25,400000000000	0,487756657321	1,070294383446	4,982065189625	1,076519242625
25,500000000000	0,489945097256	1,075849329392	4,980554678389	1,076786520098
25,600000000000	0,492169939825	1,081388637207	4,978891675487	1,077135946947
25,700000000000	0,494575335519	1,086872789533	4,977163036288	1,077451728890
25,800000000000	0,496914539777	1,092489347486	4,975448766041	1,077705884526
25,900000000000	0,499168879220	1,098033230592	4,973823046754	1,078038519421
26,000000000000	0,501463347540	1,103470241407	4,971900256505	1,078392196496
26,100000000000	0,503752397660	1,108979733251	4,970302630436	1,078741947792
26,200000000000	0,506014940715	1,114490425640	4,968466014243	1,079119666214
26,300000000000	0,508171622555	1,119872981304	4,966803028330	1,079457710251
26,400000000000	0,510529709547	1,125293491897	4,964848554933	1,079801908354
26,500000000000	0,512919337384	1,130779851226	4,963019725608	1,080273131716
26,600000000000	0,515248131975	1,136204663499	4,961190020287	1,080588848773
26,700000000000	0,517595452338	1,141646022546	4,959231573087	1,080977663204
26,800000000000	0,520032111310	1,146961402413	4,957300827805	1,081410671534
26,900000000000	0,522484759552	1,152309643428	4,955382618657	1,081841529446
27,000000000000	0,524860306597	1,157702790279	4,953532959722	1,082288419464
27,100000000000	0,527270634063	1,163050579855	4,951447847200	1,082715193917
27,200000000000	0,529592128757	1,168398564192	4,949325358027	1,083124026583
27,300000000000	0,531837450485	1,173712437153	4,947457989036	1,083649115544
27,400000000000	0,534163578271	1,179075261130	4,945373845074	1,084118838680
27,500000000000	0,536349066051	1,184386518605	4,943158141399	1,084559304699
27,600000000000	0,538663585257	1,189674870374	4,941233502130	1,085146679243
27,700000000000	0,540995689348	1,194905341293	4,939035740612	1,085673447533
27,800000000000	0,543376772507	1,200057958867	4,936911164080	1,086095183365
27,900000000000	0,545781369444	1,205359080730	4,934623086686	1,086630624062
28,000000000000	0,548198283268	1,210624591955	4,932383536054	1,087105448769
28,100000000000	0,550557608282	1,215769182708	4,930116569403	1,087594224597
28,200000000000	0,552913721315	1,221054939467	4,927910502101	1,088144223126
28,300000000000	0,555250238914	1,226215323721	4,925585736963	1,088683992566
28,400000000000	0,557527640866	1,231472666439	4,923303794751	1,089267677533
28,500000000000	0,559765688736	1,236639838904	4,921035465529	1,089812160507
28,600000000000	0,561976256205	1,241654717075	4,918627038711	1,090269822099
28,700000000000	0,564284513809	1,246785097676	4,916260952687	1,090926303360
28,800000000000	0,566653308806	1,251950954782	4,913952113673	1,091441496124
28,900000000000	0,569004104958	1,257094817864	4,911550875799	1,092039635105
29,000000000000	0,571300325732	1,262232368960	4,909068052672	1,092554918066
29,100000000000	0,573455932440	1,267376441485	4,906485461130	1,093150987742
29,200000000000	0,575711013729	1,272515258092	4,903988784051	1,093714937400
29,300000000000	0,577959055568	1,277624949699	4,901500958336	1,094302811606
29,400000000000	0,580223449081	1,282559262092	4,899006185528	1,094928927129
29,500000000000	0,582517039660	1,287633071895	4,896440040845	1,095480427850
29,600000000000	0,584733253250	1,292725575648	4,893916680801	1,096179905498
29,700000000000	0,587019546137	1,297717840953	4,891605200091	1,096746061385
29,800000000000	0,589225873294	1,302770154597	4,888868129955	1,097488539306
29,900000000000	0,591477290413	1,307753129269	4,886279276180	1,098147096055
30,000000000000	0,593696266377	1,312788010011	4,883758550174	1,098821873414
30,100000000000	0,595968818465	1,317837023659	4,881135905637	1,099452935429
30,200000000000	0,598468985004	1,322838503622	4,878467919224	1,100160581629
30,300000000000	0,600878741307	1,327818037894	4,875855733745	1,100820252526
30,400000000000	0,603233970245	1,332856163103	4,873244170925	1,101511250502
30,500000000000	0,605618396253	1,337735326298	4,870622875613	1,102208736722
30,600000000000	0,607917447395	1,342720421482	4,867882959086	1,102783781430
30,700000000000	0,610193682666	1,347680632475	4,865071760575	1,103503010311
30,800000000000	0,612502412657	1,352687496460	4,862395642070	1,104184407002
30,900000000000	0,614945232837	1,357573148233	4,859732172621	1,104865672619
31,000000000000	0,617287485403	1,362478264836	4,857062214858	1,105585867701
31,100000000000	0,619631600943	1,367327588999	4,854247778838	1,106191715514
31,200000000000	0,622033071739	1,372250781241	4,851413447256	1,106842162139
31,300000000000	0,624327219665	1,377080070767	4,848682505650	1,107535585027
31,400000000000	0,626585125247	1,381936525822	4,845934687814	1,108239559505
31,500000000000	0,628823566140	1,386809201584	4,843008440297	1,108878651544
31,600000000000	0,631056675132	1,391658526150	4,840195032364	1,109577165622
31,700000000000	0,633305559913	1,396535842285	4,837470040703	1,110296005185
31,800000000000	0,635503203617	1,401265023097	4,834606022536	1,110938669040
31,900000000000	0,637838968088	1,406030643048	4,831718705331	1,111619934672
32,000000000000	0,640168244340	1,410763821825	4,828899515881	1,112294712061
32,100000000000	0,642600593605	1,415539784589	4,826020228912	1,113020431804
32,200000000000	0,644974551694	1,420381801512	4,823136678715	1,113792447854
32,300000000000	0,647172293779	1,425132053143	4,820227832168	1,114429344388
32,400000000000	0,649501570095	1,429962555997	4,817382689495	1,115156027736
32,500000000000	0,651821114074	1,434731420545	4,814391558937	1,115905419941
32,600000000000	0,654140658069	1,439519749927	4,811364742492	1,116547756119
32,700000000000	0,656463446197	1,444288614633	4,808380100390	1,117254974739
32,800000000000	0,658903022572	1,448995841030	4,805398702516	1,118030319927
32,900000000000	0,661306913672	1,453852297290	4,802511385799	1,118760247406
33,000000000000	0,663723781258	1,458578988598	4,799504034618	1,119519371986
33,100000000000	0,666072522393	1,463364074250	4,796684845695	1,120284984813
33,200000000000	0,668554272365	1,468048592077	4,793599634394	1,121073306496
33,300000000000	0,670860840003	1,472694180469	4,790611748423	1,121780525128
33,400000000000	0,673173895892	1,477385186700	4,787763362062	1,122653193991
33,500000000000	0,675490195915	1,482079437135	4,784541895539	1,123418806826
33,600000000000	0,677738369481	1,486760711142	4,781557253901	1,124197396151
33,700000000000	0,679993031297	1,491474426487	4,778546658907	1,124972741355
33,800000000000	0,682289866660	1,496201118416	4,775526331440	1,125848654350
33,900000000000	0,684544528506	1,500836974886	4,772518980727	1,126572093604
34,000000000000	0,686909490373	1,505466343178	4,769398083926	1,127344194692
34,100000000000	0,689199837546	1,509982167121	4,766413442547	1,128210375327
34,200000000000	0,691386372964	1,514666685712	4,763247127402	1,129001941153
34,300000000000	0,693679964286	1,519331739621	4,760161916695	1,129796751103
34,400000000000	0,696064390924	1,523980572974	4,757141589548	1,130516946244
34,500000000000	0,698387179338	1,528532082604	4,754186145956	1,131340953298
34,600000000000	0,700813779542	1,533135498335	4,750977656758	1,132083857298
34,700000000000	0,703181985640	1,537755134773	4,748002748219	1,132784587710
34,800000000000	0,705566412345	1,542339085892	4,744891584383	1,133592374160
34,900000000000	0,707863247880	1,546942501847	4,741988047798	1,134345010532
35,000000000000	0,710114665779	1,551471302957	4,738779558823	1,135023032093
35,100000000000	0,712320666041	1,555967662872	4,735704081075	1,135811353814
35,200000000000	0,714555863379	1,560489975873	4,732661045128	1,136538037213
35,300000000000	0,716833234267	1,564953894661	4,729575834965	1,137280941226
35,400000000000	0,719178731651	1,569443766536	4,726662566110	1,137936253937
35,500000000000	0,721517740815	1,573810361650	4,723596821099	1,138669425586
35,600000000000	0,723863238232	1,578352139701	4,720660843123	1,139347447156
35,700000000000	0,726186026837	1,582793349882	4,717494528809	1,140174698357
35,800000000000	0,728417980149	1,587302686805	4,714428783959	1,140846231686
35,900000000000	0,730672642304	1,591821756184	4,711518759532	1,141546962118
36,000000000000	0,733108975095	1,596279187214	4,708420573044	1,142319063244
36,100000000000	0,735580993205	1,600778791973	4,705215328861	1,143123605596
36,200000000000	0,737858364235	1,605242711401	4,702182025967	1,143863265502
36,300000000000	0,740126002927	1,609641748349	4,699138990604	1,144667807858
36,400000000000	0,742432571053	1,614128376812	4,696076490251	1,145410711891
36,500000000000	0,744667768591	1,618602028836	4,692929641425	1,146244451352
36,600000000000	0,746945139684	1,623023774889	4,689896338744	1,146958158286
36,700000000000	0,749193313726	1,627429300374	4,686801396813	1,147843803712
36,800000000000	0,751476648784	1,631816934071	4,683833764181	1,148681508219
36,900000000000	0,753777477894	1,636146817884	4,680729363346	1,149518413296
37,000000000000	0,756070844800	1,640516112127	4,677526303865	1,150354754491
37,100000000000	0,758338483615	1,644876220097	4,674486513104	1,151198226334
37,200000000000	0,760599634208	1,649207130983	4,671378594750	1,152057918791
37,300000000000	0,762909708745	1,653575529639	4,668140483505	1,152987343501
37,400000000000	0,765199344605	1,657892111537	4,664983878975	1,153812860581
37,500000000000	0,767587465549	1,662186887535	4,661769352752	1,154789469936
37,600000000000	0,770052995676	1,666456160255	4,658499225954	1,155606988811
37,700000000000	0,772434178738	1,670654062220	4,655362110321	1,156580225570
37,800000000000	0,774660627187	1,674921237857	4,652198156584	1,157486515439
37,900000000000	0,776935987578	1,679139545612	4,648930038956	1,158547352272
38,000000000000	0,779094354339	1,683319139321	4,645665276523	1,159470738761
38,100000000000	0,781345772717	1,687419717688	4,642485986870	1,160372604835
38,200000000000	0,783619899941	1,691539760887	4,639232081294	1,161362062221
38,300000000000	0,785916736012	1,695696767552	4,636032999024	1,162241284981
38,400000000000	0,788187619149	1,699831303847	4,632734870095	1,163236876001
38,500000000000	0,790513652320	1,703997214715	4,629275714555	1,164161740025
38,600000000000	0,792709920756	1,707993981271	4,626164552825	1,165076582603
