Versuchsteilnehmer 1: Nick
Versuchsteilnehmer 2: Salah
Versuch: 
Startzeit: 03.04.2025 12:08:02
Stoppzeit: 03.04.2025 12:23:42
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: 
Abgleich: 
Kommentar: 

Zeit (s)          	B(V)          	U_I(V)          	U_Hall(V)          	 Uxx(V)
10,400000000000	-0,011017803249	4,833083540069	0,005411534911	1,091622074867
10,500000000000	-0,011057482703	4,833075655931	0,005520255970	1,091529251258
10,600000000000	-0,010985683332	4,833134932966	0,005382626984	1,091586742846
10,700000000000	-0,011042310746	4,833152631395	0,005509147345	1,091590725729
10,800000000000	-0,011014883257	4,833154302638	0,005497317806	1,091509589914
10,900000000000	-0,011011379266	4,833160629415	0,005472562757	1,091509654803
11,000000000000	-0,010864146755	4,833180518207	0,005451441477	1,091499759241
11,100000000000	-0,010931079472	4,833202386144	0,005430806863	1,091525714812
11,200000000000	-0,010883349275	4,833217514928	0,005415068102	1,091522599170
11,300000000000	-0,010932961245	4,833206733775	0,005389180746	1,091519420586
11,400000000000	-0,011027439225	4,833167053527	0,005324811130	1,091522502810
11,500000000000	-0,010978837572	4,833196902937	0,005323643133	1,091539081930
11,600000000000	-0,010995319307	4,833247354929	0,005353719057	1,091487170790
11,700000000000	-0,011000137295	4,833236979988	0,005213933171	1,091506378561
11,800000000000	-0,011031267659	4,833242780183	0,005244997999	1,091562020166
11,900000000000	-0,011069195117	4,833253779041	0,005241299341	1,091422930753
12,000000000000	-0,011201665444	4,833239503236	0,005212229193	1,091427667645
12,100000000000	-0,011226582713	4,833308383994	0,005164211536	1,091448626768
12,200000000000	-0,011273756815	4,833236226290	0,005192567909	1,091463713443
12,300000000000	-0,011288863234	4,833224003281	0,005194468500	1,091457716733
12,400000000000	-0,011220158730	4,833218446424	0,005154575561	1,091410082746
12,500000000000	-0,011283587456	4,833206733775	0,005176183506	1,091421113863
12,600000000000	-0,011249066656	4,833186325863	0,005151363569	1,091435778760
12,700000000000	-0,011247541771	4,833196902937	0,005212229193	1,091417836972
12,800000000000	-0,011178563437	4,833136410512	0,005197712612	1,091418787271
12,900000000000	-0,011258702631	4,833099600350	0,005196331455	1,091448626768
13,000000000000	-0,011188557922	4,833092040662	0,005182737267	1,091421113863
13,100000000000	-0,011155918895	4,833051419508	0,005199543447	1,091400446740
13,200000000000	-0,010985391333	4,833042886471	0,005182737267	1,091440775208
13,300000000000	-0,010915790391	4,833013131800	0,005262594848	1,091422031393
13,400000000000	-0,010982471340	4,833012874836	0,005241299341	1,091371538724
13,500000000000	-0,010926407484	4,833016670902	0,005297428089	1,091440775208
13,600000000000	-0,010995319307	4,833019298948	0,005250935317	1,091474322782
13,700000000000	-0,010988668213	4,833049440363	0,005277766805	1,091375237393
13,800000000000	-0,011009869630	4,833006643447	0,005301524189	1,091428519636
13,900000000000	-0,011098103043	4,833131720910	0,005331235114	1,091426142755
14,000000000000	-0,011005052615	4,833124810123	0,005303981850	1,091447328989
14,100000000000	-0,010963199390	4,833176689695	0,005331235114	1,091429354757
14,200000000000	-0,011047652062	4,833232949344	0,005349858178	1,091417836972
14,300000000000	-0,011032578411	4,833324572757	0,005408579879	1,091396078418
14,400000000000	-0,011046711175	4,833301959882	0,005363355033	1,091336206704
14,500000000000	-0,011054205823	4,833357473296	0,005385903865	1,091326084031
14,600000000000	-0,011117374994	4,833356564835	0,005372991009	1,091329782700
14,700000000000	-0,011060759584	4,833386965811	0,005366242581	1,091342468485
14,800000000000	-0,011136389985	4,833382967937	0,005415068102	1,091272801788
14,900000000000	-0,011162342878	4,833452926518	0,005421170887	1,091316934693
15,000000000000	-0,011152512237	4,833403350542	0,005418672671	1,091283484452
15,100000000000	-0,011085255076	4,833443290350	0,005401898936	1,091326570698
15,200000000000	-0,011008329496	4,833452504733	0,005474379642	1,091280207561
15,300000000000	-0,011022846076	4,833428386410	0,005415068102	1,091237116448
15,400000000000	-0,011001743291	4,833443290350	0,005408322919	1,091288026676
15,500000000000	-0,011008329496	4,833452504733	0,005405565149	1,091299868905
15,600000000000	-0,010969623373	4,833446502406	0,005411534911	1,091262330662
15,700000000000	-0,010965730050	4,833449227787	0,005399011387	1,091270376889
15,800000000000	-0,010980672625	4,833447851469	0,005382626984	1,091285778275
15,900000000000	-0,011042310746	4,833428386409	0,005418312214	1,091259825300
16,000000000000	-0,011123413538	4,833428386409	0,005402091655	1,091285778275
16,100000000000	-0,011069195117	4,833356564836	0,005379414993	1,091352266713
16,200000000000	-0,011119743432	4,833341088566	0,005323643133	1,091319530250
16,300000000000	-0,011035822523	4,833360258700	0,005389115208	1,091331195981
16,400000000000	-0,011077995975	4,833337549464	0,005333965307	1,091298754762
16,500000000000	-0,010987160848	4,833386212113	0,005230153730	1,091314975372
16,600000000000	-0,011046711175	4,833359776892	0,005279843244	1,091313722691
16,700000000000	-0,011077143986	4,833377134973	0,005218782954	1,091326084031
16,800000000000	-0,011136389985	4,833366747053	0,005139318599	1,091357148956
16,900000000000	-0,011162342878	4,833392700467	0,005149050935	1,091337684225
17,000000000000	-0,011123413538	4,833399188820	0,005123098040	1,091301998884
17,100000000000	-0,011011379266	4,833404745677	0,005125667634	1,091294450680
17,200000000000	-0,010746179058	4,833406627487	0,005068046446	1,091299868905
17,300000000000	-0,010247503386	4,833428386409	0,005038751133	1,091295510641
17,400000000000	-0,009475404806	4,833421898056	0,004996577680	1,091295510641
17,500000000000	-0,008375650943	4,833499758295	0,004980357121	1,091327951859
17,600000000000	-0,006839001954	4,833462562686	0,004916888161	1,091284814675
17,700000000000	-0,004978869372	4,833508212816	0,004999231953	1,091322807141
17,800000000000	-0,002756849450	4,833506246649	0,004999821792	1,091353904834
17,900000000000	-0,000408112544	4,833490025766	0,004957648338	1,091347416590
18,000000000000	0,002050924176	4,833509490826	0,004934939556	1,091422031393
18,100000000000	0,004586052998	4,833407957733	0,004923312145	1,091316934693
18,200000000000	0,007299602147	4,833518043655	0,005025446998	1,091414560082
18,300000000000	0,010005486332	4,833444607293	0,005077680475	1,091383101930
18,400000000000	0,012685122722	4,833447851469	0,005184736164	1,091383101930
18,500000000000	0,015504255941	4,833438118939	0,005314500637	1,091347416590
18,600000000000	0,018249866683	4,833407957733	0,005530378611	1,091406870744
18,700000000000	0,020996963395	4,833396796649	0,005756191374	1,091476821006
18,800000000000	0,023685906199	4,833434874763	0,006018472899	1,091425275514
18,900000000000	0,026342833896	4,833454339823	0,006404522204	1,091418787271
19,000000000000	0,028912170587	4,833519223355	0,006852209634	1,091480425586
19,100000000000	0,031415822056	4,833658498107	0,007377273950	1,091525714812
19,200000000000	0,033976688205	4,833878507727	0,008010685242	1,091643942435
19,300000000000	0,036399581139	4,834291337398	0,008743526828	1,091723734725
19,400000000000	0,038897547429	4,834904486787	0,009655122253	1,091863231964
19,500000000000	0,041544742890	4,835553322122	0,010719190938	1,092067611641
19,600000000000	0,044023244539	4,836490889185	0,011955197553	1,092349850242
19,700000000000	0,046595825456	4,837454409668	0,013304748088	1,092547741676
19,800000000000	0,049080815361	4,838583383169	0,014813260110	1,092813759668
19,900000000000	0,051646908085	4,839864832984	0,016587789312	1,093131683611
20,000000000000	0,054238953724	4,841156015341	0,018505059446	1,093462584041
20,100000000000	0,056655817320	4,842671045906	0,020558582290	1,093735090278
20,200000000000	0,059020775134	4,844121192948	0,022861901765	1,094091943684
20,300000000000	0,061473323994	4,845655688602	0,025372844418	1,094396891141
20,400000000000	0,064068613809	4,847271288691	0,028036260350	1,094737523938
20,500000000000	0,066628218406	4,848929063095	0,030858637789	1,095126818564
20,600000000000	0,069139161334	4,850622523462	0,033921079537	1,095392836559
20,700000000000	0,071799333447	4,852348425616	0,037187900370	1,095801595917
20,800000000000	0,074336229306	4,854171653098	0,040610438608	1,096109787497
20,900000000000	0,076804998823	4,855855380985	0,044198426594	1,096427711443
21,000000000000	0,079345138827	4,857545597243	0,047974573117	1,096778076609
21,100000000000	0,081817152487	4,859258522758	0,051886972388	1,096950015069
21,200000000000	0,084285922050	4,860958471581	0,055844789267	1,097345797942
21,300000000000	0,086725494616	4,862661664598	0,059990764696	1,097608571817
21,400000000000	0,089015838023	4,864351880924	0,064305434007	1,097877833936
21,500000000000	0,091500828194	4,865986946252	0,068801773655	1,098137363689
21,600000000000	0,093911203792	4,867654453369	0,073395436724	1,098396893442
21,700000000000	0,096243720703	4,869221391005	0,078018296858	1,098598029002
21,800000000000	0,098595702304	4,870840235493	0,082842292017	1,098841338146
21,900000000000	0,101080692535	4,872488277593	0,087760366496	1,099068426681
22,000000000000	0,103555950444	4,874045482741	0,092788740862	1,099240365143
22,100000000000	0,106002011355	4,875534560177	0,097937147457	1,099334444679
22,200000000000	0,108279378423	4,877095009531	0,103205586285	1,099486918410
22,300000000000	0,110608651307	4,878629505478	0,108457804621	1,099610195043
22,400000000000	0,112928191868	4,880141292197	0,113843031647	1,099801598237
22,500000000000	0,115234755991	4,881614148798	0,119195817620	1,099863236554
22,600000000000	0,117619178832	4,883138912253	0,124723785756	1,099954071968
22,700000000000	0,119906278306	4,884527420263	0,130261486309	1,100087080967
22,800000000000	0,122310165853	4,885974323481	0,135928951455	1,100142231040
22,900000000000	0,124632950596	4,887398517467	0,141609393135	1,100203869357
23,000000000000	0,127001152931	4,888796758044	0,147364449497	1,100271995918
23,100000000000	0,129401796408	4,890207975343	0,153145458848	1,100336878357
23,200000000000	0,131701872403	4,891531599855	0,158945932963	1,100356343088
23,300000000000	0,134052641770	4,892906148137	0,164874992012	1,100347364408
23,400000000000	0,136451189385	4,894160797148	0,170755275576	1,100304115937
23,500000000000	0,138978417564	4,895437589896	0,176723672964	1,100375807820
23,600000000000	0,141333643534	4,896770946982	0,182663644303	1,100265507674
23,700000000000	0,143672648954	4,898013467098	0,188704183247	1,100249287064
23,800000000000	0,146062413287	4,899207717789	0,194661849936	1,100190073647
23,900000000000	0,148467255185	4,900556003184	0,200729597573	1,100127455832
24,000000000000	0,150984879582	4,901766980924	0,206770650721	1,100054639748
24,100000000000	0,153307664495	4,902905687382	0,212892292883	1,099937851358
24,200000000000	0,155688843457	4,904083323984	0,218984738121	1,099847015944
24,300000000000	0,158039416357	4,905286455244	0,225159793662	1,099780462291
24,400000000000	0,160399809534	4,906408371749	0,231298140758	1,099613535525
24,500000000000	0,162910239144	4,907544861919	0,237524847631	1,099512871385
24,600000000000	0,165242756469	4,908673835881	0,243630269719	1,099350665288
24,700000000000	0,167666108974	4,909780100604	0,249758400702	1,099188459192
24,800000000000	0,170055742380	4,910932635834	0,255932997981	1,099030054289
24,900000000000	0,172476903948	4,912032684429	0,262216793749	1,098932591120
25,000000000000	0,174871284320	4,913098894817	0,268496402673	1,098763479220
25,100000000000	0,177174604697	4,914162985252	0,274747810394	1,098516925954
25,200000000000	0,179581736712	4,915278982545	0,280992729991	1,098377428711
25,300000000000	0,181954101023	4,916382199750	0,287125645831	1,098217385363
25,400000000000	0,184367703125	4,917387184452	0,293385984829	1,097924022523
25,500000000000	0,186592265482	4,918419347061	0,299727489405	1,097757801425
25,600000000000	0,188960468196	4,919522367669	0,306027559363	1,097527468769
25,700000000000	0,191338403264	4,920537795470	0,312360070570	1,097267939016
25,800000000000	0,193767261096	4,921504069061	0,318626323305	1,096978720633
25,900000000000	0,196184626821	4,922609990274	0,324959889819	1,096825517876
26,000000000000	0,198511137919	4,923593811445	0,331347872496	1,096512058613
26,100000000000	0,200863120139	4,924716297157	0,337709581166	1,096171425813
26,200000000000	0,203049652588	4,925663597243	0,343948013590	1,095928116671
26,300000000000	0,205321547834	4,926655431056	0,350320339580	1,095599149604
26,400000000000	0,207715683456	4,927717162174	0,356697609233	1,095306240989
26,500000000000	0,210147772852	4,928674194812	0,362987722975	1,094915950642
26,600000000000	0,212512731598	4,929653936704	0,369268329321	1,094692106232
26,700000000000	0,214864713904	4,930575283390	0,375659235681	1,094357961678
26,800000000000	0,217164200569	4,931541360421	0,381899667647	1,093973811772
26,900000000000	0,219535819866	4,932493492259	0,388255459660	1,093677756045
27,000000000000	0,221774774105	4,933376451298	0,394656576604	1,093400355885
27,100000000000	0,224177150703	4,934350061756	0,401003868407	1,093038567677
27,200000000000	0,226446199404	4,935269609715	0,407315310560	1,092690483037
27,300000000000	0,228731595544	4,936224119145	0,413698549678	1,092391073528
27,400000000000	0,231089361162	4,937176672795	0,420025304511	1,092010727088
27,500000000000	0,233378214928	4,938049379229	0,426376814529	1,091637388653
27,600000000000	0,235595788401	4,939004333821	0,432754442400	1,091320146695
27,700000000000	0,237826550205	4,939899052596	0,439104396934	1,090967854334
27,800000000000	0,240184299981	4,940821677347	0,445386020428	1,090693644117
27,900000000000	0,242607570877	4,941670342031	0,451718064253	1,090256974091
28,000000000000	0,244968548575	4,942587952412	0,458034794432	1,089926851683
28,100000000000	0,247252113990	4,943475518698	0,464373327361	1,089553545694
28,200000000000	0,249544289185	4,944288426375	0,470766965596	1,089199807935
28,300000000000	0,251827063959	4,945150525916	0,477089878392	1,088858585304
28,400000000000	0,254116144961	4,946016256709	0,483423674776	1,088426133061
28,500000000000	0,256476960509	4,946769338354	0,489797637444	1,088095069765
28,600000000000	0,258911651932	4,947660830512	0,496159238908	1,087661676634
28,700000000000	0,261297713783	4,948427998499	0,502471710571	1,087276043700
28,800000000000	0,263499320241	4,949168064506	0,508833061792	1,086935050453
28,900000000000	0,265881678918	4,949995996856	0,515171044070	1,086588868038
29,000000000000	0,268237692771	4,950767215292	0,521501499358	1,086253457186
29,100000000000	0,270539070294	4,951518512481	0,527813461448	1,085782655593
29,200000000000	0,272918130071	4,952188001793	0,534176458381	1,085410673668
29,300000000000	0,275122423641	4,952851354454	0,540376358035	1,085086884099
29,400000000000	0,277521945472	4,953542109220	0,546664668489	1,084741967021
29,500000000000	0,279936164624	4,954240780576	0,553107057557	1,084326645460
29,600000000000	0,282304604765	4,954798024033	0,559262119047	1,083900422561
29,700000000000	0,284729949452	4,955425692358	0,565611947363	1,083548547770
29,800000000000	0,287001124274	4,956023440523	0,571814796769	1,083140411037
29,900000000000	0,289287480161	4,956606412898	0,578036239855	1,082814765971
30,000000000000	0,291585483598	4,957199865021	0,584260408383	1,082435879544
30,100000000000	0,293877419948	4,957769178040	0,590501999672	1,081986069523
30,200000000000	0,296181672526	4,958338965083	0,596787909818	1,081666957152
30,300000000000	0,298581628922	4,958890770441	0,603030410099	1,081338121175
30,400000000000	0,300930959436	4,959413751956	0,609260062181	1,080961440973
30,500000000000	0,303221695401	4,959890239738	0,615489130376	1,080568051874
30,600000000000	0,305694347062	4,960422338311	0,621680855160	1,080222680578
30,700000000000	0,308078036228	4,960896262938	0,627908528468	1,079863520387
30,800000000000	0,310410357831	4,961210063531	0,634153650822	1,079522592685
30,900000000000	0,312702918852	4,961739282286	0,640361831427	1,079178780023
31,000000000000	0,315034859263	4,962079241366	0,646567118425	1,078798530933
31,100000000000	0,317350674827	4,962461995448	0,652763353543	1,078446443636
31,200000000000	0,319648710881	4,962770677515	0,659009455847	1,078175921715
31,300000000000	0,322021043302	4,963114396651	0,665212831233	1,077767522838
31,400000000000	0,324413850744	4,963441673294	0,671457179495	1,077540659159
31,500000000000	0,326913561166	4,963730823451	0,677648386179	1,077199408314
31,600000000000	0,329331414410	4,964026267946	0,683845854750	1,076898258823
31,700000000000	0,331756794768	4,964264966074	0,690028463888	1,076517815069
31,800000000000	0,334170252154	4,964538591282	0,696190911525	1,076291447466
31,900000000000	0,336609794196	4,964761829351	0,702443322471	1,075976414342
32,000000000000	0,338939723205	4,964985894769	0,708598581299	1,075695315530
32,100000000000	0,341318578370	4,965054126679	0,714796666880	1,075446434067
32,200000000000	0,343684650460	4,965277543197	0,720952445043	1,075256212191
32,300000000000	0,345949632331	4,965382077858	0,727013276977	1,074896475143
32,400000000000	0,348266122933	4,965516663112	0,733191780414	1,074698037681
32,500000000000	0,350497291288	4,965618345854	0,739303012715	1,074374728625
32,600000000000	0,352840003475	4,965606600751	0,745333134058	1,074135937391
32,700000000000	0,355202896089	4,965739592954	0,751512694548	1,073922517726
32,800000000000	0,357531121885	4,965732449206	0,757556651065	1,073767520802
32,900000000000	0,359887120095	4,965731871035	0,763699341281	1,073499961065
33,000000000000	0,362280964705	4,965696992621	0,769827218133	1,073290077847
33,100000000000	0,364685840424	4,965548783697	0,775946691990	1,073092036857
33,200000000000	0,367045553563	4,965513483498	0,782030347307	1,072903404761
33,300000000000	0,369365652763	4,965385322037	0,788064342639	1,072713181264
33,400000000000	0,371845377095	4,965240426075	0,794123392969	1,072571692592
33,500000000000	0,374280912828	4,965133357457	0,800217073950	1,072329948913
33,600000000000	0,376615189625	4,964848554932	0,806287232828	1,072237644422
33,700000000000	0,378898042071	4,964651646010	0,812328451382	1,072077628341
33,800000000000	0,381138545838	4,964373138147	0,818354681042	1,071885930244
33,900000000000	0,383415914562	4,964116847997	0,824372521980	1,071733456526
34,000000000000	0,385754921484	4,963821627697	0,830432536576	1,071707503553
34,100000000000	0,388053103965	4,963493066231	0,836508932481	1,071521368059
34,200000000000	0,390360581779	4,963157357448	0,842567574253	1,071425527122
34,300000000000	0,392632445395	4,962838641428	0,848541210412	1,071276035375
34,400000000000	0,395026602334	4,962459072475	0,854581760739	1,071253326524
34,500000000000	0,397362365217	4,962115189492	0,860567161146	1,071136538145
34,600000000000	0,399613074481	4,961617224064	0,866518642948	1,071058839826
34,700000000000	0,401803460543	4,961148587976	0,872472457289	1,070979870008
34,800000000000	0,404074439472	4,960749390104	0,878396842360	1,070977576185
34,900000000000	0,406449131795	4,960217344740	0,884378999086	1,070925670239
35,000000000000	0,408726500676	4,959562020574	0,890364400041	1,070818614225
35,100000000000	0,411022081586	4,958919094956	0,896297092190	1,070907875750
35,200000000000	0,413308600465	4,958412335960	0,902229883078	1,070848794387
35,300000000000	0,415613757367	4,957709594357	0,908018900415	1,070828346590
35,400000000000	0,417985205650	4,957060758558	0,913890757607	1,070789417130
35,500000000000	0,420314480450	4,956265934709	0,919824253188	1,070812125982
35,600000000000	0,422710532649	4,955546433632	0,925638712153	1,070833999713
35,700000000000	0,425052953300	4,954735599788	0,931544931579	1,070878286402
35,800000000000	0,427454778362	4,953887951541	0,937358722725	1,070844567198
35,900000000000	0,429761344414	4,953122325317	0,943233824573	1,070948379090
36,000000000000	0,432220383907	4,952184757614	0,948992138196	1,070993796793
36,100000000000	0,434575643842	4,951357909566	0,954810098770	1,071052415823
36,200000000000	0,436967704500	4,950455905199	0,960650261836	1,071084730505
36,300000000000	0,439324996783	4,949521286765	0,966409820990	1,071204664699
36,400000000000	0,441641295258	4,948586963262	0,972197332116	1,071272791254
36,500000000000	0,444090602486	4,947591000366	0,978001063951	1,071370114903
36,600000000000	0,446482511368	4,946549458370	0,983836948019	1,071537428067
36,700000000000	0,448852964135	4,945484774637	0,989598304042	1,071677847694
36,800000000000	0,451149797978	4,944359798308	0,995340889432	1,071746433013
36,900000000000	0,453492049454	4,943240556645	1,001066762789	1,071908639095
37,000000000000	0,455792127442	4,942134291705	1,006802368611	1,072109774637
37,100000000000	0,458087451691	4,940934780726	1,012571507829	1,072247280427
37,200000000000	0,460403981940	4,939750115303	1,018284197693	1,072408594287
37,300000000000	0,462705337957	4,938478102350	1,023973501372	1,072628834101
37,400000000000	0,464937289574	4,937232337761	1,029621516340	1,072891607955
37,500000000000	0,467230879404	4,935905468716	1,035266287287	1,073060302281
37,600000000000	0,469485539859	4,934627262360	1,040911058336	1,073228996607
37,700000000000	0,471808326760	4,933271195728	1,046559073607	1,073498258704
37,800000000000	0,474075963708	4,931957303428	1,052291436139	1,073718858977
37,900000000000	0,476324135975	4,930542841606	1,057981625195	1,074010829927
38,000000000000	0,478617725878	4,929138112330	1,063568002466	1,074250894930
38,100000000000	0,480882118752	4,927697697103	1,069164112201	1,074490959934
38,200000000000	0,483091361672	4,926211863392	1,074769954402	1,074708316086
38,300000000000	0,485313581068	4,924751983119	1,080408237921	1,075078145957
